filter_radius,image_size,gpu_time_mean,cpu_time_mean,gpu_time_std,cpu_time_std,count,speedup,speedup_std
16,1024,0.0153575,0.2630319,0.0008107596232340796,0.022236139750165487,10,17.12726029627218,1.707037224466046
16,2048,0.056748900000000005,1.0127143,0.003138345935538514,0.05645189973390327,10,17.845531807664994,1.401260337751812
16,4096,0.2051469,4.2487777,0.009166561410910858,0.18919657274676596,10,20.71090374750971,1.3065038829684428
16,8192,0.7839339,18.4626228,0.039835204663016904,0.5740046861835034,10,23.55124941018624,1.4029720236819803
16,16384,3.5408646,164.8537241,0.3077950836363556,3.848249905501762,10,46.557477543761486,4.190467174581214
