filter_radius,image_size,gpu_time_mean,cpu_time_mean,gpu_time_std,cpu_time_std,count,speedup,speedup_std
16,64,0.00020119999999999998,0.0005082,1.7573970651063594e-05,0.0001548689768804585,10,2.5258449304174952,0.8007202650846544
16,128,0.0003507,0.0018816,9.80895849041409e-05,4.632062175748508e-05,10,5.365269461077844,1.5064487929746047
16,256,0.0007920999999999999,0.0074732999999999996,1.8663392570007816e-05,0.0001483322471870345,10,9.43479358666835,0.29066492914013203
16,512,0.0027105999999999996,0.0297464,3.487820076908897e-05,0.0002436013136253575,10,10.974101674905926,0.16738022932654548
16,1024,0.009466100000000002,0.11684429999999998,0.00022971066342007034,0.007860110503181379,10,12.343446614762147,0.88271761313786
16,2048,0.034958499999999997,0.39708920000000003,0.0011079463735518382,0.018648482659753086,10,11.35887409356809,0.6435559073419732
16,4096,0.13571740000000002,2.0661857,0.0012734495758459485,0.14643488683526062,10,15.224176855731098,1.088384360463943
16,8192,0.4789211,8.6074755,0.03452287334330354,0.25778021537488477,10,17.97263787291894,1.4029147047677573
16,16384,2.1051272,33.3315131,0.13379447591968163,1.4590664137588853,10,15.833491249364885,1.2219129811404015
